"Notify me when this product is in stock","Thông báo cho tôi khi sản phẩm này có hàng",module,Magento_ProductAlert
"Sign up for price alert","Đăng ký báo giá",module,Magento_ProductAlert
"Sign up to be notified when this product is back in stock.","Đăng ký để được thông báo khi sản phẩm này là trở lại trong kho.",module,Magento_ProductAlert
"The alert subscription couldn't update at this time. Please try again later.","The alert subscription couldn't update at this time. Please try again later.",module,Magento_ProductAlert
"The product wasn't found. Verify the product and try again.","The product wasn't found. Verify the product and try again.",module,Magento_ProductAlert
"Url","Đường dẫn",module,Magento_ProductVideo
"Title","Tiêu đề",module,Magento_ProductVideo
"Description","Mô tả",module,Magento_ProductVideo
"Preview Image","Xem trước hình ảnh",module,Magento_ProductVideo
"Get Video Information","Nhận thông tin về Video",module,Magento_ProductVideo
"Hide from Product Page","Ẩn từ trang sản phẩm",module,Magento_ProductVideo
"Role","Quyền hạn",module,Magento_ProductVideo
"YouTube and Vimeo supported.","Hỗ trợ YouTube và Vimeo.",module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Hỗ trợ Vimeo. <br /> để thêm video trên YouTube, vui lòng <a href=""%1""> nhập Youtube API Key </a> đầu tiên.",module,Magento_ProductVideo
"Protocol isn't allowed","Protocol isn't allowed",module,Magento_ProductVideo
"Disallowed file type.","Disallowed file type.",module,Magento_ProductVideo
"Could not get preview image information. Please check your connection and try again.","Không thể xem trước thông tin hình ảnh. Xin vui lòng kiểm tra kết nối của bạn và thử lại.",module,Magento_ProductVideo
"Add Video","Thêm Video",module,Magento_ProductVideo
"Browse to find or drag image here","Tìm hoặc kéo hình ảnh ở đây",module,Magento_ProductVideo
"Delete video","Xóa video",module,Magento_ProductVideo
"Delete image","Xóa hình ảnh",module,Magento_ProductVideo
"Hidden","ẩn",module,Magento_ProductVideo
"Alt Text","Văn bản thay thế",module,Magento_ProductVideo
"Image Size","Kích thước hình ảnh",module,Magento_ProductVideo
"{size}","{kích thước}",module,Magento_ProductVideo
"Image Resolution","Độ phân giải hình ảnh",module,Magento_ProductVideo
"{width}^{height} px","{width} ^{height} px",module,Magento_ProductVideo
"Title:","Tiêu đề:",module,Magento_ProductVideo
"Uploaded:","Đã tải lên:",module,Magento_ProductVideo
"Uploader:","Tải lên:",module,Magento_ProductVideo
"Duration:","Thời lượng:",module,Magento_ProductVideo
"Video Error","Lỗi video",module,Magento_ProductVideo
"Unknown video type","Loại video Không biết",module,Magento_ProductVideo
"Invalid video url","Video url không hợp lệ",module,Magento_ProductVideo
"Youtube API key is invalid","YouTube API key không hợp lệ",module,Magento_ProductVideo
"Video cant be shown due to the following reason: ","Video không thể hiển thị do lý do sau: ",module,Magento_ProductVideo
"Video not found","Không tìm thấy Video",module,Magento_ProductVideo
"New Video","Video mới",module,Magento_ProductVideo
"Save","Lưu lại",module,Magento_ProductVideo
"Cancel","Hủy bỏ",module,Magento_ProductVideo
"Delete","Xóa bỏ",module,Magento_ProductVideo
"Edit Video","Chỉnh sửa Video",module,Magento_ProductVideo
"Images and Videos","Hình ảnh và video",module,Magento_ProductVideo
"Product Video","Sản phẩm Video",module,Magento_ProductVideo
"YouTube API Key","YouTube API key",module,Magento_ProductVideo
"Autostart base video","Tự khởi động cơ sở video",module,Magento_ProductVideo
"Show related video","Hiển thị video liên quan",module,Magento_ProductVideo
"Auto restart video","Tự động khởi động lại video",module,Magento_ProductVideo
"Images And Videos","Hình ảnh và video",module,Magento_ProductVideo
"Click here to add videos.","Click vào đây để thêm video.",module,Magento_ProductVideo
"Add video","Thêm video",module,Magento_ProductVideo
"Click here or drag and drop to add images.","Click vào đây hoặc kéo và thả để thêm hình ảnh.",module,Magento_ProductVideo
"Make Base","Làm cho cơ sở",module,Magento_ProductVideo
"Delete image in all store views","Delete image in all store views",module,Magento_ProductVideo
"The preview image information is unavailable. Check your connection and try again.","The preview image information is unavailable. Check your connection and try again.",module,Magento_ProductVideo
"Images And Videos","Hình ảnh và video",module,Magento_ProductVideoStaging
"Edit Catalog Price Rules","Chỉnh sửa danh mục giá quy định",module,Magento_PromotionPermissions
"Edit Cart Price Rules","Chỉnh sửa Cart Price Rules",module,Magento_PromotionPermissions
"Edit Automated Email Reminder Rules","Chỉnh sửa quy tắc tự động gửi email nhắc nhở",module,Magento_PromotionPermissions
"Quick Order","Quick Order",module,Magento_QuickOrder
"Page not found.","Không tìm thấy trang.",module,Magento_QuickOrder
"The uploaded CSV file does not contain a column labelled SKU. Make sure the first column is labelled SKU and that each line in the file contains a SKU value. Then upload the file again.","The uploaded CSV file does not contain a column labelled SKU. Make sure the first column is labelled SKU and that each line in the file contains a SKU value. Then upload the file again.",module,Magento_QuickOrder
"You should correct the quantity for the product.","You should correct the quantity for the product.",module,Magento_QuickOrder
"The SKU is out of stock.","The SKU is out of stock.",module,Magento_QuickOrder
"We don't have the quantity you requested.","We don't have the quantity you requested.",module,Magento_QuickOrder
"An error occurred. For details, see the error log.","An error occurred. For details, see the error log.",module,Magento_QuickOrder
"Exception message","Tin nhắn ngoại lệ",module,Magento_QuickOrder
"The file could not be uploaded because it is in the wrong format. Please select a CSV file to upload.","The file could not be uploaded because it is in the wrong format. Please select a CSV file to upload.",module,Magento_QuickOrder
"Add from File","Add from File",module,Magento_QuickOrder
"File must be in .csv format and include ""SKU"" and ""QTY"" columns","File must be in .csv format and include ""SKU"" and ""QTY"" columns",module,Magento_QuickOrder
"Choose File","Choose File",module,Magento_QuickOrder
"Enter Multiple SKUs","Enter Multiple SKUs",module,Magento_QuickOrder
"Use commas or paragraph to separate SKUs.","Use commas or paragraph to separate SKUs.",module,Magento_QuickOrder
"Add to List","Add to List",module,Magento_QuickOrder
"Order by SKU","Order by SKU",module,Magento_QuickOrder
"Enter SKU or Product Name","Enter SKU or Product Name",module,Magento_QuickOrder
"Qty","Số lượng",module,Magento_QuickOrder
"Add to Cart","Thêm vào giỏ",module,Magento_QuickOrder
"Remove Row","Remove Row",module,Magento_QuickOrder
" product(s) require(s) your attention."," product(s) require(s) your attention.",module,Magento_QuickOrder
"Enable Quick Order","Enable Quick Order",module,Magento_QuickOrder
"Download Sample","Download Sample",module,Magento_QuickOrder
"Sorry, something went wrong. You can find out more in the error log.","Xin lỗi, cái gì đã đi sai. Bạn có thể tìm hiểu thêm trong Nhật ký lỗi.",module,Magento_QuickOrder
"Unable to save address. Please check input data.","Không thể lưu địa chỉ. Vui lòng kiểm tra đầu vào dữ liệu.",module,Magento_Quote
"Cart %1 doesn't contain products","Giỏ hàng %1 không chứa sản phẩm",module,Magento_Quote
"Could not apply coupon code","Không thể áp dụng mã số phiếu giảm giá",module,Magento_Quote
"Coupon code is not valid","Mã số phiếu giảm giá là không hợp lệ",module,Magento_Quote
"Could not delete coupon code","Không thể xóa mã giảm giá",module,Magento_Quote
"Cannot assign customer to the given cart. You don't have permission for this operation.","Không thể chỉ định khách hàng với giỏ hàng nhất định. Bạn không có quyền thực hiện thao tác này.",module,Magento_Quote
"Shipping address is not set","Địa chỉ giao hàng không được thiết lập",module,Magento_Quote
"The requested Payment Method is not available.","Phương thức thanh toán được yêu cầu là không có sẵn.",module,Magento_Quote
"We found an invalid request for adding product to quote.","Chúng tôi tìm thấy một yêu cầu không hợp lệ cho việc thêm sản phẩm để báo giá.",module,Magento_Quote
"Product that you are trying to add is not available.","Sản phẩm bạn vừa thêm không có sẵn.",module,Magento_Quote
"This is the wrong quote item id to update configuration.","Đây là trích dẫn sai mã id sản phẩm để cập nhật cấu hình.",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.","Phương pháp vận chuyển này không có sẵn. Để sử dụng phương pháp vận chuyển này, xin vui lòng liên hệ với chúng tôi.",module,Magento_Quote
"The address model is not defined.","Các mô hình địa chỉ không xác định.",module,Magento_Quote
"The address total model should be extended from,module,Magento_Quote
\Magento\Quote\Model\Quote\Address\Total\AbstractTotal.","Địa chỉ tất cả các mô hình nên được mở rộng từ \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",module,Magento_Quote
"Grand Total","Tổng số",module,Magento_Quote
"Shipping & Handling (%1)","Vận chuyển & xử lý (%1)",module,Magento_Quote
"Shipping & Handling","Vận chuyển & xử lý",module,Magento_Quote
"Shipping","Vận chuyển",module,Magento_Quote
"Subtotal","Tổng phụ",module,Magento_Quote
"We found an invalid item option format.","Chúng tôi tìm thấy một tùy chọn định dạng sản phẩm không hợp lệ.",module,Magento_Quote
"An item option with code %1 already exists.","Một tùy chọn sản phẩm với mã %1 đã tồn tại.",module,Magento_Quote
"Item qty declaration error","Khai báo số lượng sản phẩm lỗi",module,Magento_Quote
"Some of the products below do not have all the required options.","Một số sản phẩm dưới đây không có tất cả các tùy chọn yêu cầu.",module,Magento_Quote
"Something went wrong during the item options declaration.","Một cái gì đó đi sai trong tuyên ngôn lựa chọn sản phẩm.",module,Magento_Quote
"We found an item options declaration error.","Chúng tôi tìm thấy lỗi tuyên bố lựa chọn sản phẩm.",module,Magento_Quote
"Some of the selected options are not currently available.","Một số tùy chọn đã chọn hiện nay không có sẵn.",module,Magento_Quote
"Selected option(s) or their combination is not currently available.","Tùy chọn được chọn hoặc sự kết hợp đó không có sẵn.",module,Magento_Quote
"Some item options or their combination are not currently available.","Một số tùy chọn mục hoặc sự kết hợp của họ không có sẵn bây giờ.",module,Magento_Quote
"Cart %1 does not contain item %2","%1 giỏ hàng không chứa sản phẩm %2",module,Magento_Quote
"Could not save quote","Không thể lưu trích dẫn",module,Magento_Quote
"Cart %1 doesn't contain item  %2","%1 giỏ hàng không chứa sản phẩm %2",module,Magento_Quote
"Could not remove item from quote","Không thể loại bỏ sản phẩm từ các báo",module,Magento_Quote
"The qty value is required to update quote item.","Số lượng giá trị là bắt buộc để cập nhật sản phẩm báo giá.",module,Magento_Quote
"Minimum order amount is %1","Số lượng đặt hàng tối thiểu là %1",module,Magento_Quote
"Invalid customer id %1","Id Khách hàng không hợp lệ %1",module,Magento_Quote
"Invalid address id %1","Địa chỉ id không hợp lệ %1",module,Magento_Quote
"Invalid customer address id %1","địa chỉ id kKhách hàng không hợp lệ %1",module,Magento_Quote
"Cannot create quote","Không thể tạo trích dẫn",module,Magento_Quote
"Cannot assign customer to the given cart. The cart belongs to different store.","Không thể chỉ định khách hàng vào giỏ hàng nhất định. Giỏ hàng thuộc cửa hàng khác nhau.",module,Magento_Quote
"Cannot assign customer to the given cart. The cart is not anonymous.","Không thể chỉ định khách hàng vào giỏ hàng nhất định. Giỏ hàng không phải là vô danh.",module,Magento_Quote
"Cannot assign customer to the given cart. Customer already has active cart.","Không thể chỉ định khách hàng vào giỏ hàng nhất định. Khách hàng đã kích hoạt giỏ hàng.",module,Magento_Quote
"An error occurred on the server. Please try to place the order again.","Lỗi xuất hiện trên máy chủ. Hãy thử đặt hàng lại một lần nữa.",module,Magento_Quote
"Invalid state change requested","Invalid state change requested",module,Magento_Quote
"Only 1 shipping assignment can be set","Chuyển nhượng chỉ có 1 vận chuyển có thể được thiết lập",module,Magento_Quote
"This item price or quantity is not valid for checkout.","Giá hoặc số lượng sản phẩm này là không hợp lệ để thanh toán.",module,Magento_Quote
"Please check the shipping address information. %1","Vui lòng kiểm tra thông tin địa chỉ vận chuyển. %1",module,Magento_Quote
"Some addresses cannot be used due to country-specific configurations.","Một số địa chỉ không sử dụng được do cấu hình quốc gia cụ thể.",module,Magento_Quote
"Please specify a shipping method.","Hãy chỉ ra một phương pháp vận chuyển.",module,Magento_Quote
"Please check the billing address information. %1","Vui lòng kiểm tra thông tin địa chỉ thanh toán. %1",module,Magento_Quote
"Please select a valid payment method.","Xin vui lòng chọn phương thức thanh toán hợp lệ.",module,Magento_Quote
"Store Credit","Tiền trong store",module,Magento_Quote
"Discount","Chiết khấu",module,Magento_Quote
"Tax","Thuế",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping address is not applicable.","Giỏ hàng chỉ có sản phẩm thực. Địa chỉ vận chuyển không thể áp dụng.",module,Magento_Quote
"Shipping address not set.","Địa chỉ vận chuyển không được thiết lập.",module,Magento_Quote
"Cannot set shipping method. %1","Không thể đặt vận phương pháp chuyển. %1",module,Magento_Quote
"Shipping method is not applicable for empty cart","Phương pháp Vận chuyển không áp dụng cho giỏ hàng rỗng",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping method is not applicable.","Giỏ hàng chỉ có sản phẩm thực. Phương thức vận chuyển không thể áp dụng.",module,Magento_Quote
"Minimum Order Amount Exceeded.","Minimum Order Amount Exceeded.",module,Magento_Quote
"error345","lỗi345",module,Magento_Quote
"Carts","Giỏ hàng",module,Magento_Quote
"Manage carts","Quản lý giỏ hàng",module,Magento_Quote
"Unable to save address. Please, check input data.","Không thể lưu địa chỉ. Vui lòng kiểm tra đầu vào dữ liệu.",module,Magento_Quote
"Cannot place order.","Không thể đặt hàng.",module,Magento_Quote
"Carrier with such method not found: %1, %2","Phương pháp vận chuyển: %1, %2 không tìm thấy",module,Magento_Quote
"error123","lỗi123",module,Magento_Quote
"Cart isn't assigned to correct store","Cart isn't assigned to correct store",module,Magento_Quote
"Something went wrong. Please try to place the order again.","Something went wrong. Please try to place the order again.",module,Magento_Quote
"Some addresses can't be used due to the configurations for specific countries.","Some addresses can't be used due to the configurations for specific countries.",module,Magento_Quote
"Please check the shipping address information.","Please check the shipping address information.",module,Magento_Quote
"The shipping method is missing. Select the shipping method and try again.","The shipping method is missing. Select the shipping method and try again.",module,Magento_Quote
"Please check the billing address information.","Please check the billing address information.",module,Magento_Quote
"Enter a valid payment method and try again.","Enter a valid payment method and try again.",module,Magento_Quote
"Unable to place order. Please try again later.","Không thể đặt hàng. Xin vui lòng thử lại sau.",module,Magento_Quote
"The address failed to save. Verify the address and try again.","The address failed to save. Verify the address and try again.",module,Magento_Quote
"The ""%1"" Cart doesn't contain products.","The ""%1"" Cart doesn't contain products.",module,Magento_Quote
"The coupon code couldn't be applied. Verify the coupon code and try again.","The coupon code couldn't be applied. Verify the coupon code and try again.",module,Magento_Quote
"The coupon code isn't valid. Verify the code and try again.","The coupon code isn't valid. Verify the code and try again.",module,Magento_Quote
"The coupon code couldn't be deleted. Verify the coupon code and try again.","The coupon code couldn't be deleted. Verify the coupon code and try again.",module,Magento_Quote
"You don't have the correct permissions to assign the customer to the cart.","You don't have the correct permissions to assign the customer to the cart.",module,Magento_Quote
"The shipping address is missing. Set the address and try again.","The shipping address is missing. Set the address and try again.",module,Magento_Quote
"The %1 Cart doesn't contain the %2 item.","The %1 Cart doesn't contain the %2 item.",module,Magento_Quote
"The quote couldn't be saved.","The quote couldn't be saved.",module,Magento_Quote
"The item couldn't be removed from the quote.","The item couldn't be removed from the quote.",module,Magento_Quote
"The quote can't be created.","The quote can't be created.",module,Magento_Quote
"The customer can't be assigned to the cart. The cart belongs to a different store.","The customer can't be assigned to the cart. The cart belongs to a different store.",module,Magento_Quote
"The customer can't be assigned to the cart because the cart isn't anonymous.","The customer can't be assigned to the cart because the cart isn't anonymous.",module,Magento_Quote
"The customer can't be assigned to the cart because the customer already has an active cart.","The customer can't be assigned to the cart because the customer already has an active cart.",module,Magento_Quote
"A server error stopped your order from being placed. Please try to place your order again.","A server error stopped your order from being placed. Please try to place your order again.",module,Magento_Quote
"The Cart includes virtual product(s) only, so a shipping address is not used.","The Cart includes virtual product(s) only, so a shipping address is not used.",module,Magento_Quote
"The shipping method can't be set. %1","The shipping method can't be set. %1",module,Magento_Quote
"The shipping method can't be set for an empty cart. Add an item to cart and try again.","The shipping method can't be set for an empty cart. Add an item to cart and try again.",module,Magento_Quote
"Current customer does not have an active cart.","Current customer does not have an active cart.",module,Magento_Quote
"Shopping cart error: %message","Shopping cart error: %message",module,Magento_QuoteGraphQl
"Could not find a product with SKU ""%sku""","Could not find a product with SKU ""%sku""",module,Magento_QuoteGraphQl
"Could not add the product with SKU %sku to the shopping cart: %message","Could not add the product with SKU %sku to the shopping cart: %message",module,Magento_QuoteGraphQl
"Missing key ""sku"" in cart item data","Missing key ""sku"" in cart item data",module,Magento_QuoteGraphQl
"Missing key ""qty"" in cart item data","Missing key ""qty"" in cart item data",module,Magento_QuoteGraphQl
"Could not find a cart with ID ""%masked_cart_id""","Could not find a cart with ID ""%masked_cart_id""",module,Magento_QuoteGraphQl
"Current user does not have an active cart.","Current user does not have an active cart.",module,Magento_QuoteGraphQl
"The current user cannot perform operations on cart ""%masked_cart_id""","The current user cannot perform operations on cart ""%masked_cart_id""",module,Magento_QuoteGraphQl
"Could not find a cart address with ID ""%cart_address_id""","Could not find a cart address with ID ""%cart_address_id""",module,Magento_QuoteGraphQl
"The current user cannot use cart address with ID ""%cart_address_id""","The current user cannot use cart address with ID ""%cart_address_id""",module,Magento_QuoteGraphQl
"The billing address must contain either ""customer_address_id"" or ""address"".","The billing address must contain either ""customer_address_id"" or ""address"".",module,Magento_QuoteGraphQl
"The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.","The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl
"Using the ""use_for_shipping"" option with multishipping is not possible.","Using the ""use_for_shipping"" option with multishipping is not possible.",module,Magento_QuoteGraphQl
"You cannot specify multiple shipping addresses.","You cannot specify multiple shipping addresses.",module,Magento_QuoteGraphQl
"The shipping address must contain either ""customer_address_id"" or ""address"".","The shipping address must contain either ""customer_address_id"" or ""address"".",module,Magento_QuoteGraphQl
"The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.","The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl
"You cannot specify multiple shipping methods.","You cannot specify multiple shipping methods.",module,Magento_QuoteGraphQl
"Required parameter ""cart_address_id"" is missing.","Required parameter ""cart_address_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""carrier_code"" is missing.","Required parameter ""carrier_code"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""method_code"" is missing.","Required parameter ""method_code"" is missing.",module,Magento_QuoteGraphQl
"Option type ""%1"" is not supported","Option type ""%1"" is not supported",module,Magento_QuoteGraphQl
"%1 doesn't implement CustomizableOptionValueInterface","%1 doesn't implement CustomizableOptionValueInterface",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing","Required parameter ""cart_id"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""cartItems"" is missing","Required parameter ""cartItems"" is missing",module,Magento_QuoteGraphQl
"""model"" value should be specified","""model"" value should be specified",module,Magento_QuoteGraphQl
"Required parameter ""coupon_code"" is missing","Required parameter ""coupon_code"" is missing",module,Magento_QuoteGraphQl
"A coupon is already applied to the cart. Please remove it to apply another","A coupon is already applied to the cart. Please remove it to apply another",module,Magento_QuoteGraphQl
"Missing key ""product"" in cart data","Missing key ""product"" in cart data",module,Magento_QuoteGraphQl
"Missing key ""type_id"" in product data","Missing key ""type_id"" in product data",module,Magento_QuoteGraphQl
"Product ""%product_type"" type is not supported","Product ""%product_type"" type is not supported",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing.","Required parameter ""cart_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" is missing.","Required parameter ""cart_item_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""billing_address"" is missing","Required parameter ""billing_address"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""payment_method"" is missing","Required parameter ""payment_method"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""shipping_addresses"" is missing","Required parameter ""shipping_addresses"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""shipping_methods"" is missing","Required parameter ""shipping_methods"" is missing",module,Magento_QuoteGraphQl
"""model"" values should be specified","""model"" values should be specified",module,Magento_QuoteGraphQl
"Required parameter ""cart_items"" is missing.","Required parameter ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" for ""cart_items"" is missing.","Required parameter ""cart_item_id"" for ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""quantity"" for ""cart_items"" is missing.","Required parameter ""quantity"" for ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Could not find cart item with id: %1.","Could not find cart item with id: %1.",module,Magento_QuoteGraphQl
"It is impossible to log user action","It is impossible to log user action",module,Magento_ReleaseNotification
"Error message","Thông báo lỗi",module,Magento_ReleaseNotification
"An error occurred while logging process.","An error occurred while logging process.",module,Magento_ReleaseNotification
"Release Notification","Release Notification",module,Magento_ReleaseNotification
"What’s new with Magento 2.2.4","What’s new with Magento 2.2.4",module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
<p>Magento 2.2.4 provides powerful new tools to help reduce cart abandonment and simplify store operations:</p>,module,Magento_ReleaseNotification
<br />,module,Magento_ReleaseNotification
<div class=""trusted-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Trusted Payment Options</h3>,module,Magento_ReleaseNotification
<p>Online or on the go, your shoppers can easily purchase in a familiar, trusted way with Amazon Pay.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""flexible-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Flexible Payment Terms</h3>,module,Magento_ReleaseNotification
<p>Increase sales by providing shoppers with the flexibility to pay now, later, or in installments using Klarna&#8217;s integrated payment option.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""tax-automation-highlight"">,module,Magento_ReleaseNotification
<h3>Sales and Use Tax Automation</h3>,module,Magento_ReleaseNotification
<p>Merchants can now automatically perform instant and accurate sales tax calculations on shopping cart items with Vertex Cloud.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<p>To learn more, see the <a href=""http://devdocs.magento.com/guides/v2.2/release-notes/bk-release-notes.html"" target=""_blank"">Release Notes</a> and the <a href=""http://docs.magento.com/m2/ce/user_guide/getting-started.html"" target=""_blank"">Magento User Guide</a>.</p>,module,Magento_ReleaseNotification
",",module,Magento_ReleaseNotification
<p>Magento 2.2.4 provides powerful new tools to help reduce cart abandonment and simplify store operations:</p>,module,Magento_ReleaseNotification
<br />,module,Magento_ReleaseNotification
<div class=""trusted-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Trusted Payment Options</h3>,module,Magento_ReleaseNotification
<p>Online or on the go, your shoppers can easily purchase in a familiar, trusted way with Amazon Pay.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""flexible-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Flexible Payment Terms</h3>,module,Magento_ReleaseNotification
<p>Increase sales by providing shoppers with the flexibility to pay now, later, or in installments using Klarna&#8217;s integrated payment option.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""tax-automation-highlight"">,module,Magento_ReleaseNotification
<h3>Sales and Use Tax Automation</h3>,module,Magento_ReleaseNotification
<p>Merchants can now automatically perform instant and accurate sales tax calculations on shopping cart items with Vertex Cloud.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<p>To learn more, see the <a href=""http://devdocs.magento.com/guides/v2.2/release-notes/bk-release-notes.html"" target=""_blank"">Release Notes</a> and the <a href=""http://docs.magento.com/m2/ce/user_guide/getting-started.html"" target=""_blank"">Magento User Guide</a>.</p>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Trusted Payment Options","Trusted Payment Options",module,Magento_ReleaseNotification
"<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/amazon-pay.html"" target=""_blank"">Amazon Pay</a>, we make it simple for the hundreds of millions of Amazon customers worldwide to easily log in and purchase from your store using information already stored their Amazon account. With easy setup in Magento 2.2.4, Amazon Pay provides your customers with a trusted and familiar checkout experience. In just a few taps, they can complete a transaction without ever leaving your site.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Your customers use one familiar login to identify themselves and transact anywhere Amazon Pay is offered.</span></li>,module,Magento_ReleaseNotification
<li><span>Checkout experience is covered by the Amazon A-to-z Guarantee at no additional cost.</span></li>,module,Magento_ReleaseNotification
<li><span>Built on years of Amazon eCommerce innovation, and trusted by merchants and buyers alike.</span></li>,module,Magento_ReleaseNotification
<li><span>Available across platforms and devices, in the home and on the go.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
","<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/amazon-pay.html"" target=""_blank"">Amazon Pay</a>, we make it simple for the hundreds of millions of Amazon customers worldwide to easily log in and purchase from your store using information already stored their Amazon account. With easy setup in Magento 2.2.4, Amazon Pay provides your customers with a trusted and familiar checkout experience. In just a few taps, they can complete a transaction without ever leaving your site.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Your customers use one familiar login to identify themselves and transact anywhere Amazon Pay is offered.</span></li>,module,Magento_ReleaseNotification
<li><span>Checkout experience is covered by the Amazon A-to-z Guarantee at no additional cost.</span></li>,module,Magento_ReleaseNotification
<li><span>Built on years of Amazon eCommerce innovation, and trusted by merchants and buyers alike.</span></li>,module,Magento_ReleaseNotification
<li><span>Available across platforms and devices, in the home and on the go.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Flexible Payment Terms","Flexible Payment Terms",module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/klarna.html"" target=""_blank"">Klarna</a>, reduce purchase stress and improve your shopping experience with several retail finance and direct-payment options that are easily integrated into your existing buying journey. Shoppers can choose to pay now by online payment or direct debit, pay later by invoice, or pay in installments.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Customers never leave your site, and enjoy a smoother shopping experience.</span></li>,module,Magento_ReleaseNotification
<li><span>Easy application process with the ability to pay over time increases average order value and conversion rates.</span></li>,module,Magento_ReleaseNotification
<li><span>Assumes all credit and fraud risk, and ensures you are paid for ordered goods.</span></li>,module,Magento_ReleaseNotification
<li><span>Ready for all devices, and enables shoppers to use their Klarna account at any Klarna merchant with just a few clicks.</span></li>,module,Magento_ReleaseNotification
<li><span>Fast and easy setup, right from the Magento Admin.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",",module,Magento_ReleaseNotification
<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/klarna.html"" target=""_blank"">Klarna</a>, reduce purchase stress and improve your shopping experience with several retail finance and direct-payment options that are easily integrated into your existing buying journey. Shoppers can choose to pay now by online payment or direct debit, pay later by invoice, or pay in installments.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Customers never leave your site, and enjoy a smoother shopping experience.</span></li>,module,Magento_ReleaseNotification
<li><span>Easy application process with the ability to pay over time increases average order value and conversion rates.</span></li>,module,Magento_ReleaseNotification
<li><span>Assumes all credit and fraud risk, and ensures you are paid for ordered goods.</span></li>,module,Magento_ReleaseNotification
<li><span>Ready for all devices, and enables shoppers to use their Klarna account at any Klarna merchant with just a few clicks.</span></li>,module,Magento_ReleaseNotification
<li><span>Fast and easy setup, right from the Magento Admin.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Sales and Use Tax Automation","Sales and Use Tax Automation",module,Magento_ReleaseNotification
